,class_flooding,class_impersonation,class_injection,class_normal
1596023,1,0,0,0
1596031,1,0,0,0
1596033,1,0,0,0
1596034,1,0,0,0
1596040,1,0,0,0
1596041,1,0,0,0
1596057,1,0,0,0
1596059,1,0,0,0
1596060,1,0,0,0
1596065,1,0,0,0
1596075,1,0,0,0
1596077,1,0,0,0
1596079,1,0,0,0
1596084,1,0,0,0
1596093,1,0,0,0
1596095,1,0,0,0
1596097,1,0,0,0
1596099,1,0,0,0
1596100,1,0,0,0
1596108,1,0,0,0
1596113,1,0,0,0
1596114,1,0,0,0
1596122,1,0,0,0
1596127,1,0,0,0
1596128,1,0,0,0
1596129,1,0,0,0
1596132,1,0,0,0
1596144,1,0,0,0
1596153,1,0,0,0
1596155,1,0,0,0
1596162,1,0,0,0
1596163,1,0,0,0
1596164,1,0,0,0
1596166,1,0,0,0
1596167,1,0,0,0
1596177,1,0,0,0
1596179,1,0,0,0
1596181,1,0,0,0
1596186,1,0,0,0
1596188,1,0,0,0
1596192,1,0,0,0
1596194,1,0,0,0
1596195,1,0,0,0
1596200,1,0,0,0
1596207,1,0,0,0
1596209,1,0,0,0
1596214,1,0,0,0
1596215,1,0,0,0
1596216,1,0,0,0
1596226,1,0,0,0
1596232,1,0,0,0
1596236,1,0,0,0
1596238,1,0,0,0
1596240,1,0,0,0
1596245,1,0,0,0
1596254,1,0,0,0
1596256,1,0,0,0
1596258,1,0,0,0
1596264,1,0,0,0
1596267,1,0,0,0
1596271,1,0,0,0
1596280,1,0,0,0
1596282,1,0,0,0
1596284,1,0,0,0
1596288,1,0,0,0
1596291,1,0,0,0
1596292,1,0,0,0
1596298,1,0,0,0
1596312,1,0,0,0
1596330,1,0,0,0
1596331,1,0,0,0
1596344,1,0,0,0
1596350,1,0,0,0
1596352,1,0,0,0
1596354,1,0,0,0
1596355,1,0,0,0
1596372,1,0,0,0
1596373,1,0,0,0
1596377,1,0,0,0
1596379,1,0,0,0
1596381,1,0,0,0
1596386,1,0,0,0
1596387,1,0,0,0
1596406,1,0,0,0
1596408,1,0,0,0
1596421,1,0,0,0
1596423,1,0,0,0
1596425,1,0,0,0
1596434,1,0,0,0
1596436,1,0,0,0
1596442,1,0,0,0
1596448,1,0,0,0
1596450,1,0,0,0
1596452,1,0,0,0
1596456,1,0,0,0
1596468,1,0,0,0
1596470,1,0,0,0
1596472,1,0,0,0
1596475,1,0,0,0
1596479,1,0,0,0
1596487,1,0,0,0
1596493,1,0,0,0
1596503,1,0,0,0
1596505,1,0,0,0
1596507,1,0,0,0
1596508,1,0,0,0
1596521,1,0,0,0
1596523,1,0,0,0
1596525,1,0,0,0
1596531,1,0,0,0
1596540,1,0,0,0
1596542,1,0,0,0
1596544,1,0,0,0
1596549,1,0,0,0
1596559,1,0,0,0
1596561,1,0,0,0
1596562,1,0,0,0
1596570,1,0,0,0
1596575,1,0,0,0
1596577,1,0,0,0
1596579,1,0,0,0
1596583,1,0,0,0
1596585,1,0,0,0
1596587,1,0,0,0
1596592,1,0,0,0
1596597,1,0,0,0
1596599,1,0,0,0
1596609,1,0,0,0
1596610,1,0,0,0
1596620,1,0,0,0
1596622,1,0,0,0
1596623,1,0,0,0
1596630,1,0,0,0
1596634,1,0,0,0
1596640,1,0,0,0
1596646,1,0,0,0
1596656,1,0,0,0
1596657,1,0,0,0
1596659,1,0,0,0
1596660,1,0,0,0
1596661,1,0,0,0
1596663,1,0,0,0
1596665,1,0,0,0
1596668,1,0,0,0
1596680,1,0,0,0
1596682,1,0,0,0
1596689,1,0,0,0
1596698,1,0,0,0
1596700,1,0,0,0
1596707,1,0,0,0
1596714,1,0,0,0
1596715,1,0,0,0
1596721,1,0,0,0
1596729,1,0,0,0
1596733,1,0,0,0
1596738,1,0,0,0
1596740,1,0,0,0
1596743,1,0,0,0
1596750,1,0,0,0
1596758,1,0,0,0
1596760,1,0,0,0
1596761,1,0,0,0
1596768,1,0,0,0
1596772,1,0,0,0
1596774,1,0,0,0
1596779,1,0,0,0
1596788,1,0,0,0
1596790,1,0,0,0
1596791,1,0,0,0
1596805,1,0,0,0
1596806,1,0,0,0
1596808,1,0,0,0
1596809,1,0,0,0
1596811,1,0,0,0
1596814,1,0,0,0
1596826,1,0,0,0
1596828,1,0,0,0
1596841,1,0,0,0
1596843,1,0,0,0
1596845,1,0,0,0
1596846,1,0,0,0
1596851,1,0,0,0
1596853,1,0,0,0
1596855,1,0,0,0
1596856,1,0,0,0
1596857,1,0,0,0
1596859,1,0,0,0
1596867,1,0,0,0
1596873,1,0,0,0
1596877,1,0,0,0
1596884,1,0,0,0
1596886,1,0,0,0
1596899,1,0,0,0
1596901,1,0,0,0
1596903,1,0,0,0
1596908,1,0,0,0
1596921,1,0,0,0
1596923,1,0,0,0
1596926,1,0,0,0
1596927,1,0,0,0
1596928,1,0,0,0
1596937,1,0,0,0
1596938,1,0,0,0
1596948,1,0,0,0
1596949,1,0,0,0
1596954,1,0,0,0
1596964,1,0,0,0
1596966,1,0,0,0
1596967,1,0,0,0
1596969,1,0,0,0
1596975,1,0,0,0
1596982,1,0,0,0
1596983,1,0,0,0
1596988,1,0,0,0
1596993,1,0,0,0
1597008,1,0,0,0
1597010,1,0,0,0
1597023,1,0,0,0
1597025,1,0,0,0
1597030,1,0,0,0
1597031,1,0,0,0
1597032,1,0,0,0
1597033,1,0,0,0
1597035,1,0,0,0
1597038,1,0,0,0
1597044,1,0,0,0
1597057,1,0,0,0
1597059,1,0,0,0
1597060,1,0,0,0
1597061,1,0,0,0
1597069,1,0,0,0
1597080,1,0,0,0
1597082,1,0,0,0
1597104,1,0,0,0
1597109,1,0,0,0
1597119,1,0,0,0
1597121,1,0,0,0
1597122,1,0,0,0
1597124,1,0,0,0
1597126,1,0,0,0
1597127,1,0,0,0
1597143,1,0,0,0
1597149,1,0,0,0
1597160,1,0,0,0
1597162,1,0,0,0
1597167,1,0,0,0
1597168,1,0,0,0
1597171,1,0,0,0
1597173,1,0,0,0
1597178,1,0,0,0
1597188,1,0,0,0
1597190,1,0,0,0
1597191,1,0,0,0
1597197,1,0,0,0
1597205,1,0,0,0
1597209,1,0,0,0
1597214,1,0,0,0
1597215,1,0,0,0
1597217,1,0,0,0
1597218,1,0,0,0
1597228,1,0,0,0
1597231,1,0,0,0
1597233,1,0,0,0
1597234,1,0,0,0
1597236,1,0,0,0
1597239,1,0,0,0
1597240,1,0,0,0
1597242,1,0,0,0
1597244,1,0,0,0
1597253,1,0,0,0
1597255,1,0,0,0
1597257,1,0,0,0
1597258,1,0,0,0
1597268,1,0,0,0
1597270,1,0,0,0
1597281,1,0,0,0
1597286,1,0,0,0
1597288,1,0,0,0
1597289,1,0,0,0
1597299,1,0,0,0
1597309,1,0,0,0
1597311,1,0,0,0
1597313,1,0,0,0
1597318,1,0,0,0
1597323,1,0,0,0
1597325,1,0,0,0
1597327,1,0,0,0
1597337,1,0,0,0
1597338,1,0,0,0
1597339,1,0,0,0
1597345,1,0,0,0
1597361,1,0,0,0
1597366,1,0,0,0
1597369,1,0,0,0
1597379,1,0,0,0
1597381,1,0,0,0
1597383,1,0,0,0
1597387,1,0,0,0
1597396,1,0,0,0
1597397,1,0,0,0
1597411,1,0,0,0
1597414,1,0,0,0
1597435,1,0,0,0
1597436,1,0,0,0
1597440,1,0,0,0
1597442,1,0,0,0
1597444,1,0,0,0
1597445,1,0,0,0
1597454,1,0,0,0
1597455,1,0,0,0
1597471,1,0,0,0
1597479,1,0,0,0
1597482,1,0,0,0
1597484,1,0,0,0
1597489,1,0,0,0
1597498,1,0,0,0
1597500,1,0,0,0
1597505,1,0,0,0
1597508,1,0,0,0
1597516,1,0,0,0
1597517,1,0,0,0
1597518,1,0,0,0
1597519,1,0,0,0
1597521,1,0,0,0
1597523,1,0,0,0
1597529,1,0,0,0
1597539,1,0,0,0
1597541,1,0,0,0
1597544,1,0,0,0
1597549,1,0,0,0
1597551,1,0,0,0
1597557,1,0,0,0
1597562,1,0,0,0
1597567,1,0,0,0
1597573,1,0,0,0
1597579,1,0,0,0
1597590,1,0,0,0
1597591,1,0,0,0
1597600,1,0,0,0
1597602,1,0,0,0
1597603,1,0,0,0
1597608,1,0,0,0
1597618,1,0,0,0
1597619,1,0,0,0
1597620,1,0,0,0
1597623,1,0,0,0
1597634,1,0,0,0
1597636,1,0,0,0
1597638,1,0,0,0
1597639,1,0,0,0
1597648,1,0,0,0
1597649,1,0,0,0
1597651,1,0,0,0
1597666,1,0,0,0
1597668,1,0,0,0
1597669,1,0,0,0
1597672,1,0,0,0
1597673,1,0,0,0
1597679,1,0,0,0
1597680,1,0,0,0
1597687,1,0,0,0
1597688,1,0,0,0
1597696,1,0,0,0
1597698,1,0,0,0
1597703,1,0,0,0
1597713,1,0,0,0
1597715,1,0,0,0
1597717,1,0,0,0
1597722,1,0,0,0
1597731,1,0,0,0
1597733,1,0,0,0
1597738,1,0,0,0
1597748,1,0,0,0
1597750,1,0,0,0
1597752,1,0,0,0
1597759,1,0,0,0
1597760,1,0,0,0
1597766,1,0,0,0
1597780,1,0,0,0
1597781,1,0,0,0
1597783,1,0,0,0
1597786,1,0,0,0
1597795,1,0,0,0
1597797,1,0,0,0
1597798,1,0,0,0
1597803,1,0,0,0
1597812,1,0,0,0
1597818,1,0,0,0
1597819,1,0,0,0
1597820,1,0,0,0
1597828,1,0,0,0
1597834,1,0,0,0
1597839,1,0,0,0
1597841,1,0,0,0
1597843,1,0,0,0
1597844,1,0,0,0
1597846,1,0,0,0
1597849,1,0,0,0
1597851,1,0,0,0
1597852,1,0,0,0
1597861,1,0,0,0
1597863,1,0,0,0
1597865,1,0,0,0
1597866,1,0,0,0
1597883,1,0,0,0
1597884,1,0,0,0
1597895,1,0,0,0
1597897,1,0,0,0
1597900,1,0,0,0
1597907,1,0,0,0
1597909,1,0,0,0
1597920,1,0,0,0
1597927,1,0,0,0
1597929,1,0,0,0
1597932,1,0,0,0
1597944,1,0,0,0
1597946,1,0,0,0
1597948,1,0,0,0
1597950,1,0,0,0
1597959,1,0,0,0
1597961,1,0,0,0
1597963,1,0,0,0
1597968,1,0,0,0
1597977,1,0,0,0
1597979,1,0,0,0
1597982,1,0,0,0
1597985,1,0,0,0
1597988,1,0,0,0
1597990,1,0,0,0
1597996,1,0,0,0
1598007,1,0,0,0
1598008,1,0,0,0
1598015,1,0,0,0
1598016,1,0,0,0
1598017,1,0,0,0
1598028,1,0,0,0
1598031,1,0,0,0
1598036,1,0,0,0
1598059,1,0,0,0
1598061,1,0,0,0
1598067,1,0,0,0
1598070,1,0,0,0
1598072,1,0,0,0
1598074,1,0,0,0
1598082,1,0,0,0
1598084,1,0,0,0
1598089,1,0,0,0
1598090,1,0,0,0
1598095,1,0,0,0
1598098,1,0,0,0
1598100,1,0,0,0
1598108,1,0,0,0
1598113,1,0,0,0
1598123,1,0,0,0
1598125,1,0,0,0
1598127,1,0,0,0
1598128,1,0,0,0
1598135,1,0,0,0
1598142,1,0,0,0
1598143,1,0,0,0
1598147,1,0,0,0
1598148,1,0,0,0
1598159,1,0,0,0
1598167,1,0,0,0
1598168,1,0,0,0
1598183,1,0,0,0
1598186,1,0,0,0
1598189,1,0,0,0
1598192,1,0,0,0
1598194,1,0,0,0
1598196,1,0,0,0
1598201,1,0,0,0
1598209,1,0,0,0
1598210,1,0,0,0
1598214,1,0,0,0
1598215,1,0,0,0
1598217,1,0,0,0
1598218,1,0,0,0
1598223,1,0,0,0
1598232,1,0,0,0
1598235,1,0,0,0
1598242,1,0,0,0
1598244,1,0,0,0
1598253,1,0,0,0
1598254,1,0,0,0
1598264,1,0,0,0
1598272,1,0,0,0
1598281,1,0,0,0
1598283,1,0,0,0
1598285,1,0,0,0
1598286,1,0,0,0
1598287,1,0,0,0
1598288,1,0,0,0
1598289,1,0,0,0
1598294,1,0,0,0
1598304,1,0,0,0
1598306,1,0,0,0
1598308,1,0,0,0
1598313,1,0,0,0
1598322,1,0,0,0
1598324,1,0,0,0
1598326,1,0,0,0
1598327,1,0,0,0
1598335,1,0,0,0
1598343,1,0,0,0
1598349,1,0,0,0
1598359,1,0,0,0
1598361,1,0,0,0
1598363,1,0,0,0
1598364,1,0,0,0
1598365,1,0,0,0
1598367,1,0,0,0
1598373,1,0,0,0
1598385,1,0,0,0
1598386,1,0,0,0
1598387,1,0,0,0
1598397,1,0,0,0
1598402,1,0,0,0
1598411,1,0,0,0
1598413,1,0,0,0
1598415,1,0,0,0
1598420,1,0,0,0
1598429,1,0,0,0
1598430,1,0,0,0
1598438,1,0,0,0
1598439,1,0,0,0
1598448,1,0,0,0
1598456,1,0,0,0
1598457,1,0,0,0
1598463,1,0,0,0
1598470,1,0,0,0
1598472,1,0,0,0
1598473,1,0,0,0
1598481,1,0,0,0
1598489,1,0,0,0
1598490,1,0,0,0
1598495,1,0,0,0
1598503,1,0,0,0
1598504,1,0,0,0
1598512,1,0,0,0
1598514,1,0,0,0
1598515,1,0,0,0
1598516,1,0,0,0
1598530,1,0,0,0
1598531,1,0,0,0
1598538,1,0,0,0
1598539,1,0,0,0
1598548,1,0,0,0
1598553,1,0,0,0
1598562,1,0,0,0
1598564,1,0,0,0
1598566,1,0,0,0
1598571,1,0,0,0
1598580,1,0,0,0
1598581,1,0,0,0
1598582,1,0,0,0
1598587,1,0,0,0
1598594,1,0,0,0
1598596,1,0,0,0
1598598,1,0,0,0
1598601,1,0,0,0
1598610,1,0,0,0
1598611,1,0,0,0
1598613,1,0,0,0
1598615,1,0,0,0
1598621,1,0,0,0
1598628,1,0,0,0
1598630,1,0,0,0
1598631,1,0,0,0
1598632,1,0,0,0
1598633,1,0,0,0
1598640,1,0,0,0
1598641,1,0,0,0
1598655,1,0,0,0
1598657,1,0,0,0
1598659,1,0,0,0
1598665,1,0,0,0
1598672,1,0,0,0
1598673,1,0,0,0
1598675,1,0,0,0
1598680,1,0,0,0
1598689,1,0,0,0
1598691,1,0,0,0
1598693,1,0,0,0
1598694,1,0,0,0
1598700,1,0,0,0
1598701,1,0,0,0
1598702,1,0,0,0
1598709,1,0,0,0
1598719,1,0,0,0
1598721,1,0,0,0
1598723,1,0,0,0
1598724,1,0,0,0
1598738,1,0,0,0
1598740,1,0,0,0
1598742,1,0,0,0
1598751,1,0,0,0
1598752,1,0,0,0
1598754,1,0,0,0
1598757,1,0,0,0
1598766,1,0,0,0
1598768,1,0,0,0
1598770,1,0,0,0
1598771,1,0,0,0
1598782,1,0,0,0
1598784,1,0,0,0
1598785,1,0,0,0
1598799,1,0,0,0
1598801,1,0,0,0
1598803,1,0,0,0
1598809,1,0,0,0
1598818,1,0,0,0
1598819,1,0,0,0
1598820,1,0,0,0
1598825,1,0,0,0
1598835,1,0,0,0
1598837,1,0,0,0
1598839,1,0,0,0
1598844,1,0,0,0
1598849,1,0,0,0
1598856,1,0,0,0
1598858,1,0,0,0
1598864,1,0,0,0
1598867,1,0,0,0
1598868,1,0,0,0
1598873,1,0,0,0
1598876,1,0,0,0
1598886,1,0,0,0
1598892,1,0,0,0
1598903,1,0,0,0
1598906,1,0,0,0
1598907,1,0,0,0
1598910,1,0,0,0
1598913,1,0,0,0
1598915,1,0,0,0
1598917,1,0,0,0
1598920,1,0,0,0
1598931,1,0,0,0
1598933,1,0,0,0
1598935,1,0,0,0
1598938,1,0,0,0
1598939,1,0,0,0
1598940,1,0,0,0
1598951,1,0,0,0
1598956,1,0,0,0
1598959,1,0,0,0
1598960,1,0,0,0
1598966,1,0,0,0
1598969,1,0,0,0
1598985,1,0,0,0
1598987,1,0,0,0
1598989,1,0,0,0
1599000,1,0,0,0
1599002,1,0,0,0
1599006,1,0,0,0
1599018,1,0,0,0
1599021,1,0,0,0
1599023,1,0,0,0
1599029,1,0,0,0
1599039,1,0,0,0
1599041,1,0,0,0
1599042,1,0,0,0
1599047,1,0,0,0
1599056,1,0,0,0
1599059,1,0,0,0
1599060,1,0,0,0
1599063,1,0,0,0
1599072,1,0,0,0
1599076,1,0,0,0
1599077,1,0,0,0
1599081,1,0,0,0
1599083,1,0,0,0
1599090,1,0,0,0
1599099,1,0,0,0
1599106,1,0,0,0
1599114,1,0,0,0
1599116,1,0,0,0
1599128,1,0,0,0
1599129,1,0,0,0
1599130,1,0,0,0
1599132,1,0,0,0
1599134,1,0,0,0
1599139,1,0,0,0
1599141,1,0,0,0
1599143,1,0,0,0
1599153,1,0,0,0
1599158,1,0,0,0
1599167,1,0,0,0
1599171,1,0,0,0
1599173,1,0,0,0
1599176,1,0,0,0
1599187,1,0,0,0
1599190,1,0,0,0
1599191,1,0,0,0
1599194,1,0,0,0
1599197,1,0,0,0
1599199,1,0,0,0
1599206,1,0,0,0
1599219,1,0,0,0
1599221,1,0,0,0
1599222,1,0,0,0
1599223,1,0,0,0
1599229,1,0,0,0
1599231,1,0,0,0
1599236,1,0,0,0
1599246,1,0,0,0
1599247,1,0,0,0
1599252,1,0,0,0
1599260,1,0,0,0
1599264,1,0,0,0
1599266,1,0,0,0
1599271,1,0,0,0
1599281,1,0,0,0
1599283,1,0,0,0
1599285,1,0,0,0
1599290,1,0,0,0
1599299,1,0,0,0
1599302,1,0,0,0
1599304,1,0,0,0
1599315,1,0,0,0
1599317,1,0,0,0
1599320,1,0,0,0
1599323,1,0,0,0
1599337,1,0,0,0
1599339,1,0,0,0
1599343,1,0,0,0
1599352,1,0,0,0
1599353,1,0,0,0
1599358,1,0,0,0
1599365,1,0,0,0
1599368,1,0,0,0
1599370,1,0,0,0
1599375,1,0,0,0
1599377,1,0,0,0
1599379,1,0,0,0
1599381,1,0,0,0
1599386,1,0,0,0
1599387,1,0,0,0
1599388,1,0,0,0
1599397,1,0,0,0
1599406,1,0,0,0
1599408,1,0,0,0
1599409,1,0,0,0
1599415,1,0,0,0
1599425,1,0,0,0
1599427,1,0,0,0
1599429,1,0,0,0
1599430,1,0,0,0
1599431,1,0,0,0
1599436,1,0,0,0
1599437,1,0,0,0
1599438,1,0,0,0
1599440,1,0,0,0
1599441,1,0,0,0
1599451,1,0,0,0
1599452,1,0,0,0
1599457,1,0,0,0
1599458,1,0,0,0
1599459,1,0,0,0
1599465,1,0,0,0
1599466,1,0,0,0
1599468,1,0,0,0
1599478,1,0,0,0
1599488,1,0,0,0
1599489,1,0,0,0
1599496,1,0,0,0
1599507,1,0,0,0
1599511,1,0,0,0
1599513,1,0,0,0
1599515,1,0,0,0
1599518,1,0,0,0
1599531,1,0,0,0
1599533,1,0,0,0
1599536,1,0,0,0
1599545,1,0,0,0
1599546,1,0,0,0
1599551,1,0,0,0
1599557,1,0,0,0
1599564,1,0,0,0
1599565,1,0,0,0
1599572,1,0,0,0
1599580,1,0,0,0
1599582,1,0,0,0
1599587,1,0,0,0
1599593,1,0,0,0
1599594,1,0,0,0
1599599,1,0,0,0
1599602,1,0,0,0
1599603,1,0,0,0
1599611,1,0,0,0
1599620,1,0,0,0
1599621,1,0,0,0
1599623,1,0,0,0
1599628,1,0,0,0
1599631,1,0,0,0
1599632,1,0,0,0
1599639,1,0,0,0
1599645,1,0,0,0
1599646,1,0,0,0
1599655,1,0,0,0
1599658,1,0,0,0
1599676,1,0,0,0
1599677,1,0,0,0
1599680,1,0,0,0
1599688,1,0,0,0
1599692,1,0,0,0
1599694,1,0,0,0
1599699,1,0,0,0
1599708,1,0,0,0
1599711,1,0,0,0
1599713,1,0,0,0
1599716,1,0,0,0
1599718,1,0,0,0
1599720,1,0,0,0
1599729,1,0,0,0
1599731,1,0,0,0
1599733,1,0,0,0
1599738,1,0,0,0
1599745,1,0,0,0
1599747,1,0,0,0
1599750,1,0,0,0
1599757,1,0,0,0
1599775,1,0,0,0
1599778,1,0,0,0
1599780,1,0,0,0
1599783,1,0,0,0
1599786,1,0,0,0
1599795,1,0,0,0
1599797,1,0,0,0
1599802,1,0,0,0
1599812,1,0,0,0
1599828,1,0,0,0
1599830,1,0,0,0
1599831,1,0,0,0
1599832,1,0,0,0
1599833,1,0,0,0
1599834,1,0,0,0
1599836,1,0,0,0
1599837,1,0,0,0
1599838,1,0,0,0
1599839,1,0,0,0
1599841,1,0,0,0
1599842,1,0,0,0
1599851,1,0,0,0
1599868,1,0,0,0
1599869,1,0,0,0
1599871,1,0,0,0
1599873,1,0,0,0
1599878,1,0,0,0
1599888,1,0,0,0
1599889,1,0,0,0
1599890,1,0,0,0
1599895,1,0,0,0
1599900,1,0,0,0
1599907,1,0,0,0
1599908,1,0,0,0
1599911,1,0,0,0
1599927,1,0,0,0
1599929,1,0,0,0
1599933,1,0,0,0
1599941,1,0,0,0
1599946,1,0,0,0
1599948,1,0,0,0
1599961,1,0,0,0
1599964,1,0,0,0
1599967,1,0,0,0
1599975,1,0,0,0
1599988,1,0,0,0
1599996,1,0,0,0
1599999,1,0,0,0
1600006,1,0,0,0
1600007,1,0,0,0
1600008,1,0,0,0
1600013,1,0,0,0
1600015,1,0,0,0
1600017,1,0,0,0
1600022,1,0,0,0
1600030,1,0,0,0
1600032,1,0,0,0
1600034,1,0,0,0
1600041,1,0,0,0
1600042,1,0,0,0
1600043,1,0,0,0
1600049,1,0,0,0
1600052,1,0,0,0
1600060,1,0,0,0
1600062,1,0,0,0
1600068,1,0,0,0
1600071,1,0,0,0
1600079,1,0,0,0
1600080,1,0,0,0
1600086,1,0,0,0
1600087,1,0,0,0
1600097,1,0,0,0
1600098,1,0,0,0
1600101,1,0,0,0
1600112,1,0,0,0
1600115,1,0,0,0
1600116,1,0,0,0
1600119,1,0,0,0
1600122,1,0,0,0
1600125,1,0,0,0
1600128,1,0,0,0
1600129,1,0,0,0
1600138,1,0,0,0
1600139,1,0,0,0
1600144,1,0,0,0
1600153,1,0,0,0
1600155,1,0,0,0
1600157,1,0,0,0
1600162,1,0,0,0
1600164,1,0,0,0
1600165,1,0,0,0
1600170,1,0,0,0
1600179,1,0,0,0
1600184,1,0,0,0
1600189,1,0,0,0
1600198,1,0,0,0
1600199,1,0,0,0
1600206,1,0,0,0
1600207,1,0,0,0
1600213,1,0,0,0
1600219,1,0,0,0
1600226,1,0,0,0
1600235,1,0,0,0
1600237,1,0,0,0
1600240,1,0,0,0
1600251,1,0,0,0
1600253,1,0,0,0
1600255,1,0,0,0
1600260,1,0,0,0
1600268,1,0,0,0
1600270,1,0,0,0
1600272,1,0,0,0
1600277,1,0,0,0
1600284,1,0,0,0
1600286,1,0,0,0
1600288,1,0,0,0
1600293,1,0,0,0
1600303,1,0,0,0
1600305,1,0,0,0
1600307,1,0,0,0
1600312,1,0,0,0
1600320,1,0,0,0
1600322,1,0,0,0
1600328,1,0,0,0
1600329,1,0,0,0
1600337,1,0,0,0
1600345,1,0,0,0
1600346,1,0,0,0
1600349,1,0,0,0
1600351,1,0,0,0
1600354,1,0,0,0
1600357,1,0,0,0
1600358,1,0,0,0
1600359,1,0,0,0
1600364,1,0,0,0
1600372,1,0,0,0
1600378,1,0,0,0
1600380,1,0,0,0
1600381,1,0,0,0
1600388,1,0,0,0
1600391,1,0,0,0
1600397,1,0,0,0
1600402,1,0,0,0
1600408,1,0,0,0
1600410,1,0,0,0
1600414,1,0,0,0
1600415,1,0,0,0
1600430,1,0,0,0
1600431,1,0,0,0
1600434,1,0,0,0
1600445,1,0,0,0
1600447,1,0,0,0
1600450,1,0,0,0
1600453,1,0,0,0
1600464,1,0,0,0
1600467,1,0,0,0
1600470,1,0,0,0
1600471,1,0,0,0
1600473,1,0,0,0
1600479,1,0,0,0
1600482,1,0,0,0
1600483,1,0,0,0
1600484,1,0,0,0
1600491,1,0,0,0
1600492,1,0,0,0
1600498,1,0,0,0
1600511,1,0,0,0
1600513,1,0,0,0
1600518,1,0,0,0
1600527,1,0,0,0
1600532,1,0,0,0
1600538,1,0,0,0
1600547,1,0,0,0
1600549,1,0,0,0
1600551,1,0,0,0
1600556,1,0,0,0
1600565,1,0,0,0
1600567,1,0,0,0
1600569,1,0,0,0
1600576,1,0,0,0
1600595,1,0,0,0
1600597,1,0,0,0
1600598,1,0,0,0
1600612,1,0,0,0
1600614,1,0,0,0
1600619,1,0,0,0
1600629,1,0,0,0
1600632,1,0,0,0
1600633,1,0,0,0
1600636,1,0,0,0
1600648,1,0,0,0
1600650,1,0,0,0
1600655,1,0,0,0
1600664,1,0,0,0
1600670,1,0,0,0
1600672,1,0,0,0
1600684,1,0,0,0
1600690,1,0,0,0
1600691,1,0,0,0
1600706,1,0,0,0
1600709,1,0,0,0
1600712,1,0,0,0
1600723,1,0,0,0
1600725,1,0,0,0
1600728,1,0,0,0
1600729,1,0,0,0
1600742,1,0,0,0
1600748,1,0,0,0
1600755,1,0,0,0
1600756,1,0,0,0
1600759,1,0,0,0
1600768,1,0,0,0
1600770,1,0,0,0
1600772,1,0,0,0
1600788,1,0,0,0
1600790,1,0,0,0
1600792,1,0,0,0
1600797,1,0,0,0
1600805,1,0,0,0
1600807,1,0,0,0
1600812,1,0,0,0
1600816,1,0,0,0
1600824,1,0,0,0
1600829,1,0,0,0
1600838,1,0,0,0
1600840,1,0,0,0
1600843,1,0,0,0
1600848,1,0,0,0
1600862,1,0,0,0
1600863,1,0,0,0
1600868,1,0,0,0
1600869,1,0,0,0
1600879,1,0,0,0
1600881,1,0,0,0
1600886,1,0,0,0
1600887,1,0,0,0
1600888,1,0,0,0
1600890,1,0,0,0
1600895,1,0,0,0
1600905,1,0,0,0
1600907,1,0,0,0
1600914,1,0,0,0
1600926,1,0,0,0
1600927,1,0,0,0
1600928,1,0,0,0
1600941,1,0,0,0
1600943,1,0,0,0
1600949,1,0,0,0
1600950,1,0,0,0
1600951,1,0,0,0
1600961,1,0,0,0
1600965,1,0,0,0
1600972,1,0,0,0
1600974,1,0,0,0
1600980,1,0,0,0
1600986,1,0,0,0
1600988,1,0,0,0
1600990,1,0,0,0
1600995,1,0,0,0
1601002,1,0,0,0
1601006,1,0,0,0
1601008,1,0,0,0
1601009,1,0,0,0
1601013,1,0,0,0
1601015,1,0,0,0
1601017,1,0,0,0
1601022,1,0,0,0
1601029,1,0,0,0
1601031,1,0,0,0
1601045,1,0,0,0
1601047,1,0,0,0
1601049,1,0,0,0
1601050,1,0,0,0
1601058,1,0,0,0
1601074,1,0,0,0
1601079,1,0,0,0
1601089,1,0,0,0
1601092,1,0,0,0
1601093,1,0,0,0
1601099,1,0,0,0
1601102,1,0,0,0
1601110,1,0,0,0
1601111,1,0,0,0
1601116,1,0,0,0
1601125,1,0,0,0
1601127,1,0,0,0
1601129,1,0,0,0
1601132,1,0,0,0
1601143,1,0,0,0
1601145,1,0,0,0
1601147,1,0,0,0
1601148,1,0,0,0
1601159,1,0,0,0
1601164,1,0,0,0
1601165,1,0,0,0
1601167,1,0,0,0
1601169,1,0,0,0
1601171,1,0,0,0
1601177,1,0,0,0
1601183,1,0,0,0
1601184,1,0,0,0
1601197,1,0,0,0
1601199,1,0,0,0
1601201,1,0,0,0
1601204,1,0,0,0
1601206,1,0,0,0
1601208,1,0,0,0
1601210,1,0,0,0
1601216,1,0,0,0
1601219,1,0,0,0
1601226,1,0,0,0
1601228,1,0,0,0
1601233,1,0,0,0
1601242,1,0,0,0
1601244,1,0,0,0
1601247,1,0,0,0
1601255,1,0,0,0
1601263,1,0,0,0
1601275,1,0,0,0
1601284,1,0,0,0
1601286,1,0,0,0
1601292,1,0,0,0
1601295,1,0,0,0
1601296,1,0,0,0
1601305,1,0,0,0
1601306,1,0,0,0
1601307,1,0,0,0
1601317,1,0,0,0
1601322,1,0,0,0
1601331,1,0,0,0
1601333,1,0,0,0
1601335,1,0,0,0
1601336,1,0,0,0
1601348,1,0,0,0
1601349,1,0,0,0
1601355,1,0,0,0
1601364,1,0,0,0
1601366,1,0,0,0
1601368,1,0,0,0
1601375,1,0,0,0
1601382,1,0,0,0
1601389,1,0,0,0
